# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       4.635        0.000       62.145     1077.910
       4.635        0.000       62.145     1077.910
       4.636        0.000       62.145     1077.910
       4.636        0.000       62.145     1077.910
       4.636        0.000       62.145     1077.910
       4.637        0.000       62.145     1077.910
       4.637        0.000       62.145     1077.910
       4.638        0.000       62.145     1077.910
       4.638     2023.500       62.145     1077.910
       4.639        0.000       62.145     1077.910
       4.639        0.000       62.145     1077.910
       4.639        0.000       62.145     1077.910
       4.640        0.000       62.145     1077.910
       4.640        0.000       62.145     1077.910
       4.641        0.000       62.145     1077.910
       4.641        0.000       62.145     1077.910
       4.641        0.000       62.145     1077.910
       4.642        0.000       62.145     1077.910
       4.642        0.000       62.145     1077.910
       4.643        0.000       62.145     1077.910
       4.643        0.000       62.145     1077.910
       4.644        0.000       62.145     1077.910
       4.644        0.000       62.145     1077.910
       4.644        0.000       62.145     1077.910
       4.645        0.000       62.145     1077.910
       4.645        0.000       62.145     1077.910
       4.646        0.000       62.145     1077.910
       4.646        0.000       62.145     1077.910
       4.646        0.000       62.145     1077.910
       4.647        0.000       62.145     1077.910
       4.647        0.000       62.145     1077.910
       4.648        0.000       62.145     1077.910
       4.648        0.000       62.145     1077.910
       4.649        0.000       62.145     1077.910
       4.649        0.000       62.145     1077.910
       4.649        0.000       62.145     1077.910
       4.650        0.000       62.145     1077.910
       4.650        0.000       62.145     1077.910
       4.651        0.000       62.145     1077.910
       4.651        0.000       62.145     1077.910
       4.652        0.000       62.145     1077.910
       4.652        0.000       62.145     1077.910
       4.653        0.000       62.145     1077.910
       4.653        0.000       62.145     1077.910
       4.653        0.000       62.145     1077.910
       4.654        0.000       62.145     1077.910
       4.654        0.000       62.145     1077.910
       4.655        0.000       62.145     1077.910
       4.655        0.000       62.145     1077.910
       4.655        0.000       62.145     1077.910
       4.656        0.000       62.145     1077.910
       4.656        0.000       62.145     1077.910
       4.657        0.000       62.145     1077.910
       4.657        0.000       62.145     1077.910
       4.658        0.000       62.145     1077.910
       4.658        0.000       62.145     1077.910
       4.659        0.000       62.145     1077.910
       4.659        0.000       62.145     1077.910
       4.659        0.000       62.145     1077.910
       4.660        0.000       62.145     1077.910
       4.660        0.000       62.145     1077.910
       4.661        0.000       62.145     1077.910
       4.661        0.000       62.145     1077.910
       4.661        0.000       62.145     1077.910
       4.662        0.000       62.145     1077.910
       4.662        0.000       62.145     1077.910
       4.663        0.000       62.145     1077.910
       4.663        0.000       62.145     1077.910
       4.663        0.000       62.145     1077.910
       4.664        0.000       62.145     1077.910
       4.664        0.000       62.145     1077.910
       4.665        0.000       62.145     1077.910
       4.665        0.000       62.145     1077.910
       4.666     2439.000       62.145     1077.910
       4.666        0.000       62.145     1077.910
       4.666        0.000       62.145     1077.910
       4.667        0.000       62.145     1077.910
       4.667        0.000       62.145     1077.910
       4.668        0.000       62.145     1077.910
       4.668        0.000       62.145     1077.910
       4.668        0.000       62.145     1077.910
       4.669        0.000       62.145     1077.910
       4.669        0.000       62.145     1077.910
       4.670        0.000       62.145     1077.910
       4.670        0.000       62.145     1077.910
       4.671        0.000       62.145     1077.910
       4.671        0.000       62.145     1077.910
       4.671        0.000       62.145     1077.910
       4.672        0.000       62.145     1077.910
       4.672        0.000       62.145     1077.910
       4.673        0.000       62.145     1077.910
       4.673        0.000       62.145     1077.910
       4.673        0.000       62.145     1077.910
       4.674     2448.600       62.145     1077.910
       4.674        0.000       62.145     1077.910
       4.675        0.000       62.145     1077.910
       4.675        0.000       62.145     1077.910
       4.676        0.000       62.145     1077.910
       4.676        0.000       62.145     1077.910
       4.676        0.000       62.145     1077.910
       4.677        0.000       62.145     1077.910
       4.677        0.000       62.145     1077.910
       4.678        0.000       62.145     1077.910
       4.678        0.000       62.145     1077.910
       4.678        0.000       62.145     1077.910
       4.679        0.000       62.145     1077.910
       4.679        0.000       62.145     1077.910
       4.680        0.000       62.145     1077.910
       4.680        0.000       62.145     1077.910
       4.681        0.000       62.145     1077.910
       4.681        0.000       62.145     1077.910
       4.681        0.000       62.145     1077.910
       4.682        0.000       62.145     1077.910
       4.682        0.000       62.145     1077.910
       4.683        0.000       62.145     1077.910
       4.683        0.000       62.145     1077.910
       4.683        0.000       62.145     1077.910
       4.684        0.000       62.145     1077.910
       4.684        0.000       62.145     1077.910
       4.685        0.000       62.145     1077.910
       4.685        0.000       62.145     1077.910
       4.685     2433.700       62.145     1077.910
       4.686        0.000       62.145     1077.910
       4.686        0.000       62.145     1077.910
       4.687        0.000       62.145     1077.910
       4.687        0.000       62.145     1077.910
       4.688        0.000       62.145     1077.910
       4.688        0.000       62.145     1077.910
       4.688        0.000       62.145     1077.910
       4.689        0.000       62.145     1077.910
       4.689        0.000       62.145     1077.910
       4.690        0.000       62.145     1077.910
       4.690        0.000       62.145     1077.910
       4.691        0.000       62.145     1077.910
       4.691        0.000       62.145     1077.910
       4.691        0.000       62.145     1077.910
       4.692        0.000       62.145     1077.910
       4.692        0.000       62.145     1077.910
       4.693        0.000       62.145     1077.910
       4.693        0.000       62.145     1077.910
       4.693     2448.600       62.145     1077.910
       4.694        0.000       62.145     1077.910
       4.694        0.000       62.145     1077.910
       4.695        0.000       62.145     1077.910
       4.695        0.000       62.145     1077.910
       4.696        0.000       62.145     1077.910
       4.696        0.000       62.145     1077.910
       4.696        0.000       62.145     1077.910
       4.697        0.000       62.145     1077.910
       4.697        0.000       62.145     1077.910
       4.698        0.000       62.145     1077.910
       4.698        0.000       62.145     1077.910
       4.699        0.000       62.145     1077.910
       4.699        0.000       62.145     1077.910
       4.699      197.000       62.145     1077.910
       4.705        0.000       62.145     1077.910
       4.705        0.000       62.145     1077.910
       4.705        0.000       62.145     1077.910
       4.706        0.000       62.145     1077.910
       4.706        0.000       62.145     1077.910
       4.707        0.000       62.145     1077.910
       4.707        0.000       62.145     1077.910
       4.707        0.000       62.145     1077.910
       4.708        0.000       62.145     1077.910
       4.708        0.000       62.145     1077.910
       4.709        0.000       62.145     1077.910
       4.709        0.000       62.145     1077.910
       4.710        0.000       62.145     1077.910
       4.710     1778.400       62.145     1077.910
       4.710        0.000       62.145     1077.910
       4.711        0.000       62.145     1077.910
       4.711        0.000       62.145     1077.910
       4.712        0.000       62.145     1077.910
       4.712        0.000       62.145     1077.910
       4.713        0.000       62.145     1077.910
       4.713        0.000       62.145     1077.910
       4.713        0.000       62.145     1077.910
       4.714        0.000       62.145     1077.910
       4.714        0.000       62.145     1077.910
       4.715        0.000       62.145     1077.910
       4.715        0.000       62.145     1077.910
       4.716        0.000       62.145     1077.910
       4.716        0.000       62.145     1077.910
       4.716        0.000       62.145     1077.910
       4.717        0.000       62.145     1077.910
       4.717        0.000       62.145     1077.910
       4.718        0.000       62.145     1077.910
       4.718        0.000       62.145     1077.910
       4.719        0.000       62.145     1077.910
       4.719        0.000       62.145     1077.910
       4.719        0.000       62.145     1077.910
       4.720        0.000       62.145     1077.910
       4.720        0.000       62.145     1077.910
       4.721        0.000       62.145     1077.910
       4.721        0.000       62.145     1077.910
       4.721        0.000       62.145     1077.910
       4.722     2120.400       62.145     1077.910
       4.722        0.000       62.145     1077.910
       4.723        0.000       62.145     1077.910
       4.723        0.000       62.145     1077.910
       4.724        0.000       62.145     1077.910
       4.724        0.000       62.145     1077.910
       4.724        0.000       62.145     1077.910
       4.725        0.000       62.145     1077.910
       4.725        0.000       62.145     1077.910
       4.726        0.000       62.145     1077.910
       4.726        0.000       62.145     1077.910
       4.727        0.000       62.145     1077.910
       4.727        0.000       62.145     1077.910
       4.727        0.000       62.145     1077.910
       4.728        0.000       62.145     1077.910
       4.728        0.000       62.145     1077.910
       4.729        0.000       62.145     1077.910
       4.729        0.000       62.145     1077.910
       4.730        0.000       62.145     1077.910
       4.730     2303.600       62.145     1077.910
       4.730        0.000       62.145     1077.910
       4.731        0.000       62.145     1077.910
       4.731        0.000       62.145     1077.910
       4.732        0.000       62.145     1077.910
       4.732        0.000       62.145     1077.910
       4.733        0.000       62.145     1077.910
       4.733        0.000       62.145     1077.910
       4.733        0.000       62.145     1077.910
       4.734        0.000       62.145     1077.910
       4.734        0.000       62.145     1077.910
       4.735        0.000       62.145     1077.910
       4.735        0.000       62.145     1077.910
       4.736        0.000       62.145     1077.910
       4.736        0.000       62.145     1077.910
       4.736        0.000       62.145     1077.910
       4.737        0.000       62.145     1077.910
       4.737        0.000       62.145     1077.910
       4.738        0.000       62.145     1077.910
       4.738        0.000       62.145     1077.910
       4.738        0.000       62.145     1077.910
       4.739        0.000       62.145     1077.910
       4.739        0.000       62.145     1077.910
       4.740     2443.800       62.145     1077.910
       4.740        0.000       62.145     1077.910
       4.740        0.000       62.145     1077.910
       4.741        0.000       62.145     1077.910
       4.741        0.000       62.145     1077.910
       4.742        0.000       62.145     1077.910
       4.742        0.000       62.145     1077.910
       4.743        0.000       62.145     1077.910
       4.743        0.000       62.145     1077.910
       4.743        0.000       62.145     1077.910
       4.744        0.000       62.145     1077.910
       4.744        0.000       62.145     1077.910
       4.745        0.000       62.145     1077.910
       4.745        0.000       62.145     1077.910
       4.745        0.000       62.145     1077.910
       4.746        0.000       62.145     1077.910
       4.746        0.000       62.145     1077.910
       4.747        0.000       62.145     1077.910
       4.747        0.000       62.145     1077.910
       4.748        0.000       62.145     1077.910
       4.748        0.000       62.145     1077.910
       4.748        0.000       62.145     1077.910
       4.749        0.000       62.145     1077.910
       4.749        0.000       62.145     1077.910
       4.750        0.000       62.145     1077.910
       4.750        0.000       62.145     1077.910
       4.750        0.000       62.145     1077.910
       4.751        0.000       62.145     1077.910
       4.751        0.000       62.145     1077.910
       4.752        0.000       62.145     1077.910
       4.752        0.000       62.145     1077.910
       4.752        0.000       62.145     1077.910
       4.753        0.000       62.145     1077.910
       4.753        0.000       62.145     1077.910
       4.754        0.000       62.145     1077.910
       4.754        0.000       62.145     1077.910
       4.755        0.000       62.145     1077.910
       4.755        0.000       62.145     1077.910
       4.755        0.000       62.145     1077.910
       4.756        0.000       62.145     1077.910
       4.756        0.000       62.145     1077.910
       4.757        0.000       62.145     1077.910
       4.757        0.000       62.145     1077.910
       4.757        0.000       62.145     1077.910
       4.758        0.000       62.145     1077.910
       4.758        0.000       62.145     1077.910
       4.759        0.000       62.145     1077.910
       4.759        0.000       62.145     1077.910
       4.760        0.000       62.145     1077.910
       4.760        0.000       62.145     1077.910
       4.760        0.000       62.145     1077.910
       4.761        0.000       62.145     1077.910
       4.761        0.000       62.145     1077.910
       4.762        0.000       62.145     1077.910
       4.762     2009.600       62.145     1077.910
       4.762        0.000       62.145     1077.910
       4.763        0.000       62.145     1077.910
       4.763        0.000       62.145     1077.910
       4.764        0.000       62.145     1077.910
       4.764        0.000       62.145     1077.910
       4.765        0.000       62.145     1077.910
       4.765        0.000       62.145     1077.910
       4.765        0.000       62.145     1077.910
       4.766        0.000       62.145     1077.910
       4.766        0.000       62.145     1077.910
       4.767        0.000       62.145     1077.910
       4.767        0.000       62.145     1077.910
       4.767        0.000       62.145     1077.910
       4.768        0.000       62.145     1077.910
       4.768        0.000       62.145     1077.910
       4.769        0.000       62.145     1077.910
       4.769        0.000       62.145     1077.910
       4.769        0.000       62.145     1077.910
       4.770        0.000       62.145     1077.910
       4.770        0.000       62.145     1077.910
       4.771        0.000       62.145     1077.910
       4.771        0.000       62.145     1077.910
       4.772        0.000       62.145     1077.910
       4.772        0.000       62.145     1077.910
       4.772        0.000       62.145     1077.910
       4.773     2156.600       62.145     1077.910
       4.773        0.000       62.145     1077.910
       4.774        0.000       62.145     1077.910
       4.774        0.000       62.145     1077.910
       4.775        0.000       62.145     1077.910
       4.775        0.000       62.145     1077.910
       4.776        0.000       62.145     1077.910
       4.776        0.000       62.145     1077.910
       4.776        0.000       62.145     1077.910
       4.777        0.000       62.145     1077.910
       4.777        0.000       62.145     1077.910
       4.778        0.000       62.145     1077.910
       4.778        0.000       62.145     1077.910
       4.778        0.000       62.145     1077.910
       4.779        0.000       62.145     1077.910
       4.779        0.000       62.145     1077.910
       4.780        0.000       62.145     1077.910
       4.780        0.000       62.145     1077.910
       4.780        0.000       62.145     1077.910
       4.781        0.000       62.145     1077.910
       4.781        0.000       62.145     1077.910
       4.782        0.000       62.145     1077.910
       4.782     2010.000       62.145     1077.910
       4.783        0.000       62.145     1077.910
       4.783        0.000       62.145     1077.910
       4.783        0.000       62.145     1077.910
       4.784        0.000       62.145     1077.910
       4.784        0.000       62.145     1077.910
       4.785        0.000       62.145     1077.910
       4.785        0.000       62.145     1077.910
       4.785        0.000       62.145     1077.910
       4.786        0.000       62.145     1077.910
       4.786        0.000       62.145     1077.910
       4.787        0.000       62.145     1077.910
       4.787        0.000       62.145     1077.910
       4.788        0.000       62.145     1077.910
       4.788        0.000       62.145     1077.910
       4.788        0.000       62.145     1077.910
       4.789        0.000       62.145     1077.910
       4.789        0.000       62.145     1077.910
       4.790        0.000       62.145     1077.910
       4.790        0.000       62.145     1077.910
       4.791        0.000       62.145     1077.910
       4.791        0.000       62.145     1077.910
       4.791        0.000       62.145     1077.910
       4.792        0.000       62.145     1077.910
       4.792        0.000       62.145     1077.910
       4.793        0.000       62.145     1077.910
       4.793        0.000       62.145     1077.910
       4.793     2454.600       62.145     1077.910
       4.794        0.000       62.145     1077.910
       4.794        0.000       62.145     1077.910
       4.795        0.000       62.145     1077.910
       4.795        0.000       62.145     1077.910
       4.796        0.000       62.145     1077.910
       4.796        0.000       62.145     1077.910
       4.796        0.000       62.145     1077.910
       4.797        0.000       62.145     1077.910
       4.797        0.000       62.145     1077.910
       4.798        0.000       62.145     1077.910
       4.798        0.000       62.145     1077.910
       4.798        0.000       62.145     1077.910
       4.799        0.000       62.145     1077.910
       4.799        0.000       62.145     1077.910
       4.802        0.000       62.145     1077.910
       4.803        0.000       62.145     1077.910
       4.803      293.200       62.145     1077.910
       4.807        0.000       62.145     1077.910
       4.807        0.000       62.145     1077.910
       4.808        0.000       62.145     1077.910
       4.808        0.000       62.145     1077.910
       4.808        0.000       62.145     1077.910
       4.809        0.000       62.145     1077.910
       4.809        0.000       62.145     1077.910
       4.810        0.000       62.145     1077.910
       4.810        0.000       62.145     1077.910
       4.810        0.000       62.145     1077.910
       4.811        0.000       62.145     1077.910
       4.811        0.000       62.145     1077.910
       4.812        0.000       62.145     1077.910
       4.812        0.000       62.145     1077.910
       4.813        0.000       62.145     1077.910
       4.813        0.000       62.145     1077.910
       4.813        0.000       62.145     1077.910
       4.814        0.000       62.145     1077.910
       4.814      440.800       62.145     1077.910
       4.816        0.000       62.145     1077.910
       4.817        0.000       62.145     1077.910
       4.817        0.000       62.145     1077.910
       4.818        0.000       62.145     1077.910
       4.818        0.000       62.145     1077.910
       4.819        0.000       62.145     1077.910
       4.819        0.000       62.145     1077.910
       4.819        0.000       62.145     1077.910
       4.820        0.000       62.145     1077.910
       4.820        0.000       62.145     1077.910
       4.821        0.000       62.145     1077.910
       4.821        0.000       62.145     1077.910
       4.821        0.000       62.145     1077.910
       4.822        0.000       62.145     1077.910
       4.822        0.000       62.145     1077.910
       4.823        0.000       62.145     1077.910
       4.823        0.000       62.145     1077.910
       4.823        0.000       62.145     1077.910
       4.824        0.000       62.145     1077.910
       4.824        0.000       62.145     1077.910
       4.825        0.000       62.145     1077.910
       4.825        0.000       62.145     1077.910
       4.826        0.000       62.145     1077.910
       4.826     1778.700       62.145     1077.910
       4.827        0.000       62.145     1077.910
       4.827        0.000       62.145     1077.910
       4.827        0.000       62.145     1077.910
       4.828        0.000       62.145     1077.910
       4.828        0.000       62.145     1077.910
       4.829        0.000       62.145     1077.910
       4.829        0.000       62.145     1077.910
       4.829        0.000       62.145     1077.910
       4.830        0.000       62.145     1077.910
       4.830        0.000       62.145     1077.910
       4.831        0.000       62.145     1077.910
       4.831        0.000       62.145     1077.910
       4.831      200.800       62.145     1077.910
       4.836        0.000       62.145     1077.910
       4.837        0.000       62.145     1077.910
       4.837        0.000       62.145     1077.910
       4.838        0.000       62.145     1077.910
       4.838        0.000       62.145     1077.910
       4.839        0.000       62.145     1077.910
       4.839        0.000       62.145     1077.910
       4.839        0.000       62.145     1077.910
       4.840        0.000       62.145     1077.910
       4.840     2467.900       62.145     1077.910
       4.841        0.000       62.145     1077.910
       4.841        0.000       62.145     1077.910
       4.841        0.000       62.145     1077.910
       4.842        0.000       62.145     1077.910
       4.842        0.000       62.145     1077.910
       4.843        0.000       62.145     1077.910
       4.843        0.000       62.145     1077.910
       4.844        0.000       62.145     1077.910
       4.844        0.000       62.145     1077.910
       4.844        0.000       62.145     1077.910
       4.845        0.000       62.145     1077.910
       4.845        0.000       62.145     1077.910
       4.846        0.000       62.145     1077.910
       4.846        0.000       62.145     1077.910
       4.846        0.000       62.145     1077.910
       4.847        0.000       62.145     1077.910
       4.847        0.000       62.145     1077.910
       4.848        0.000       62.145     1077.910
       4.848        0.000       62.145     1077.910
       4.848        0.000       62.145     1077.910
       4.849        0.000       62.145     1077.910
       4.849        0.000       62.145     1077.910
       4.850        0.000       62.145     1077.910
       4.850        0.000       62.145     1077.910
       4.851        0.000       62.145     1077.910
       4.851        0.000       62.145     1077.910
       4.851        0.000       62.145     1077.910
       4.852        0.000       62.145     1077.910
       4.852        0.000       62.145     1077.910
       4.853        0.000       62.145     1077.910
       4.853        0.000       62.145     1077.910
       4.853        0.000       62.145     1077.910
       4.855        0.000       62.145     1077.910
       4.855        0.000       62.145     1077.910
       4.856        0.000       62.145     1077.910
       4.856        0.000       62.145     1077.910
       4.856        0.000       62.145     1077.910
       4.857        0.000       62.145     1077.910
       4.857        0.000       62.145     1077.910
       4.858        0.000       62.145     1077.910
       4.858        0.000       62.145     1077.910
       4.859        0.000       62.145     1077.910
       4.859        0.000       62.145     1077.910
       4.859        0.000       62.145     1077.910
       4.860        0.000       62.145     1077.910
       4.860        0.000       62.145     1077.910
       4.861        0.000       62.145     1077.910
       4.861        0.000       62.145     1077.910
       4.861        0.000       62.145     1077.910
       4.862     2414.300       62.145     1077.910
       4.862        0.000       62.145     1077.910
       4.863        0.000       62.145     1077.910
       4.863        0.000       62.145     1077.910
       4.863        0.000       62.145     1077.910
       4.864        0.000       62.145     1077.910
       4.864        0.000       62.145     1077.910
       4.865        0.000       62.145     1077.910
       4.865        0.000       62.145     1077.910
       4.866        0.000       62.145     1077.910
       4.866        0.000       62.145     1077.910
       4.866        0.000       62.145     1077.910
       4.867        0.000       62.145     1077.910
       4.867        0.000       62.145     1077.910
       4.868        0.000       62.145     1077.910
       4.868        0.000       62.145     1077.910
       4.868        0.000       62.145     1077.910
       4.869        0.000       62.145     1077.910
       4.869        0.000       62.145     1077.910
       4.870        0.000       62.145     1077.910
       4.870        0.000       62.145     1077.910
       4.871        0.000       62.145     1077.910
       4.871        0.000       62.145     1077.910
       4.871     2412.000       62.145     1077.910
       4.872        0.000       62.145     1077.910
       4.872        0.000       62.145     1077.910
       4.873        0.000       62.145     1077.910
       4.873        0.000       62.145     1077.910
       4.873        0.000       62.145     1077.910
       4.874        0.000       62.145     1077.910
       4.874        0.000       62.145     1077.910
       4.875        0.000       62.145     1077.910
       4.875        0.000       62.145     1077.910
       4.876        0.000       62.145     1077.910
       4.876        0.000       62.145     1077.910
       4.876        0.000       62.145     1077.910
       4.877        0.000       62.145     1077.910
       4.877        0.000       62.145     1077.910
       4.878        0.000       62.145     1077.910
       4.878        0.000       62.145     1077.910
       4.878        0.000       62.145     1077.910
       4.879        0.000       62.145     1077.910
       4.879        0.000       62.145     1077.910
       4.880        0.000       62.145     1077.910
       4.880        0.000       62.145     1077.910
       4.881        0.000       62.145     1077.910
       4.881        0.000       62.145     1077.910
       4.881        0.000       62.145     1077.910
       4.882        0.000       62.145     1077.910
       4.882     2309.500       62.145     1077.910
       4.883        0.000       62.145     1077.910
       4.883        0.000       62.145     1077.910
       4.883        0.000       62.145     1077.910
       4.884        0.000       62.145     1077.910
       4.884        0.000       62.145     1077.910
       4.885        0.000       62.145     1077.910
       4.885        0.000       62.145     1077.910
       4.886        0.000       62.145     1077.910
       4.886        0.000       62.145     1077.910
       4.886        0.000       62.145     1077.910
       4.887        0.000       62.145     1077.910
       4.887        0.000       62.145     1077.910
       4.888        0.000       62.145     1077.910
       4.888        0.000       62.145     1077.910
       4.888        0.000       62.145     1077.910
       4.889        0.000       62.145     1077.910
       4.889        0.000       62.145     1077.910
       4.890        0.000       62.145     1077.910
       4.890        0.000       62.145     1077.910
       4.891        0.000       62.145     1077.910
       4.891        0.000       62.145     1077.910
       4.891        0.000       62.145     1077.910
       4.892        0.000       62.145     1077.910
       4.892        0.000       62.145     1077.910
       4.893        0.000       62.145     1077.910
       4.893        0.000       62.145     1077.910
       4.893        0.000       62.145     1077.910
       4.894     1802.100       62.145     1077.910
       4.894        0.000       62.145     1077.910
       4.895        0.000       62.145     1077.910
       4.895        0.000       62.145     1077.910
       4.896        0.000       62.145     1077.910
       4.896        0.000       62.145     1077.910
       4.896        0.000       62.145     1077.910
       4.897        0.000       62.145     1077.910
       4.897        0.000       62.145     1077.910
       4.898        0.000       62.145     1077.910
       4.898        0.000       62.145     1077.910
       4.899        0.000       62.145     1077.910
       4.899        0.000       62.145     1077.910
       4.899        0.000       62.145     1077.910
       4.902        0.000       62.145     1077.910
       4.903        0.000       62.145     1077.910
       4.906      290.900       62.145     1077.910
       4.907        0.000       62.145     1077.910
       4.907        0.000       62.145     1077.910
       4.908        0.000       62.145     1077.910
       4.908        0.000       62.145     1077.910
       4.908        0.000       62.145     1077.910
       4.909        0.000       62.145     1077.910
       4.909        0.000       62.145     1077.910
       4.910        0.000       62.145     1077.910
       4.910        0.000       62.145     1077.910
       4.911        0.000       62.145     1077.910
       4.911        0.000       62.145     1077.910
       4.911        0.000       62.145     1077.910
       4.912        0.000       62.145     1077.910
       4.912        0.000       62.145     1077.910
       4.913        0.000       62.145     1077.910
       4.913        0.000       62.145     1077.910
       4.913        0.000       62.145     1077.910
       4.914        0.000       62.145     1077.910
       4.916      443.300       62.145     1077.910
       4.916        0.000       62.145     1077.910
       4.917        0.000       62.145     1077.910
       4.917        0.000       62.145     1077.910
       4.918        0.000       62.145     1077.910
       4.918        0.000       62.145     1077.910
       4.919        0.000       62.145     1077.910
       4.919        0.000       62.145     1077.910
       4.919        0.000       62.145     1077.910
       4.920        0.000       62.145     1077.910
       4.920        0.000       62.145     1077.910
       4.921        0.000       62.145     1077.910
       4.921        0.000       62.145     1077.910
       4.922        0.000       62.145     1077.910
       4.922        0.000       62.145     1077.910
       4.922        0.000       62.145     1077.910
       4.923        0.000       62.145     1077.910
       4.923        0.000       62.145     1077.910
       4.924        0.000       62.145     1077.910
       4.924        0.000       62.145     1077.910
       4.924        0.000       62.145     1077.910
       4.925        0.000       62.145     1077.910
       4.925        0.000       62.145     1077.910
       4.926        0.000       62.145     1077.910
       4.926        0.000       62.145     1077.910
       4.926        0.000       62.145     1077.910
       4.927        0.000       62.145     1077.910
       4.927        0.000       62.145     1077.910
       4.928        0.000       62.145     1077.910
       4.928        0.000       62.145     1077.910
       4.928        0.000       62.145     1077.910
       4.929        0.000       62.145     1077.910
       4.929        0.000       62.145     1077.910
       4.930        0.000       62.145     1077.910
       4.930      201.300       62.145     1077.910
       4.935        0.000       62.145     1077.910
       4.936        0.000       62.145     1077.910
       4.936        0.000       62.145     1077.910
       4.936        0.000       62.145     1077.910
       4.937        0.000       62.145     1077.910
       4.937        0.000       62.145     1077.910
       4.938        0.000       62.145     1077.910
       4.938        0.000       62.145     1077.910
       4.939        0.000       62.145     1077.910
       4.939        0.000       62.145     1077.910
       4.939        0.000       62.145     1077.910
       4.940        0.000       62.145     1077.910
       4.940        0.000       62.145     1077.910
       4.941        0.000       62.145     1077.910
       4.941        0.000       62.145     1077.910
       4.941        0.000       62.145     1077.910
       4.942        0.000       62.145     1077.910
       4.942     2371.900       62.145     1077.910
       4.943        0.000       62.145     1077.910
       4.943        0.000       62.145     1077.910
       4.943        0.000       62.145     1077.910
       4.944        0.000       62.145     1077.910
       4.944        0.000       62.145     1077.910
       4.945        0.000       62.145     1077.910
       4.945        0.000       62.145     1077.910
       4.946        0.000       62.145     1077.910
       4.946        0.000       62.145     1077.910
       4.946        0.000       62.145     1077.910
       4.947        0.000       62.145     1077.910
       4.947        0.000       62.145     1077.910
       4.948        0.000       62.145     1077.910
       4.948        0.000       62.145     1077.910
       4.948        0.000       62.145     1077.910
       4.949        0.000       62.145     1077.910
       4.949        0.000       62.145     1077.910
       4.950        0.000       62.145     1077.910
       4.950     1619.200       61.625     1077.383
       4.951        0.000       61.625     1077.383
       4.951        0.000       61.625     1077.383
       4.952        0.000       61.625     1077.383
       4.952        0.000       61.625     1077.383
       4.952        0.000       61.625     1077.383
       4.953        0.000       61.625     1077.383
       4.953        0.000       61.625     1077.383
       4.955        0.000       61.625     1077.383
       4.955        0.000       61.625     1077.383
       4.955        0.000       61.625     1077.383
       4.956        0.000       61.625     1077.383
       4.956        0.000       61.625     1077.383
       4.957        0.000       61.625     1077.383
       4.957        0.000       61.625     1077.383
       4.957        0.000       61.625     1077.383
       4.958        0.000       61.625     1077.383
       4.958        0.000       61.625     1077.383
       4.959        0.000       61.625     1077.383
       4.959        0.000       61.625     1077.383
       4.960        0.000       61.625     1077.383
       4.960        0.000       61.625     1077.383
       4.960        0.000       61.625     1077.383
       4.961        0.000       61.625     1077.383
       4.961        0.000       61.625     1077.383
       4.962        0.000       61.625     1077.383
       4.962     2345.800       61.625     1077.383
       4.962        0.000       61.625     1077.383
       4.963        0.000       61.625     1077.383
       4.963        0.000       61.625     1077.383
       4.964        0.000       61.625     1077.383
       4.964        0.000       61.625     1077.383
       4.965        0.000       61.625     1077.383
       4.965        0.000       61.625     1077.383
       4.965        0.000       61.625     1077.383
       4.966        0.000       61.625     1077.383
       4.966        0.000       61.625     1077.383
       4.967        0.000       61.625     1077.383
       4.967        0.000       61.625     1077.383
       4.968        0.000       61.625     1077.383
       4.968        0.000       61.625     1077.383
       4.968        0.000       61.625     1077.383
       4.969        0.000       61.625     1077.383
       4.969        0.000       61.625     1077.383
       4.970        0.000       61.625     1077.383
       4.970     2120.000       61.625     1077.383
       4.970        0.000       61.625     1077.383
       4.971        0.000       61.625     1077.383
       4.971        0.000       61.625     1077.383
       4.972        0.000       61.625     1077.383
       4.972        0.000       61.625     1077.383
       4.972        0.000       61.625     1077.383
       4.973        0.000       61.625     1077.383
       4.973        0.000       61.625     1077.383
       4.974        0.000       61.625     1077.383
       4.974        0.000       61.625     1077.383
       4.975        0.000       61.625     1077.383
       4.975        0.000       61.625     1077.383
       4.975        0.000       61.625     1077.383
       4.976        0.000       61.625     1077.383
       4.976        0.000       61.625     1077.383
       4.977        0.000       61.625     1077.383
       4.977        0.000       61.625     1077.383
       4.978        0.000       61.625     1077.383
       4.978        0.000       61.625     1077.383
       4.978        0.000       61.625     1077.383
       4.979        0.000       61.625     1077.383
       4.979        0.000       61.625     1077.383
       4.980        0.000       61.625     1077.383
       4.980        0.000       61.625     1077.383
       4.980        0.000       61.625     1077.383
       4.981        0.000       61.625     1077.383
       4.981        0.000       61.625     1077.383
       4.982        0.000       61.625     1077.383
       4.982     2299.900       61.625     1077.383
       4.983        0.000       61.625     1077.383
       4.983        0.000       61.625     1077.383
       4.983        0.000       61.625     1077.383
       4.984        0.000       61.625     1077.383
       4.984        0.000       61.625     1077.383
       4.985        0.000       61.625     1077.383
       4.985        0.000       61.625     1077.383
       4.985        0.000       61.625     1077.383
       4.986        0.000       61.625     1077.383
       4.986        0.000       61.625     1077.383
       4.987        0.000       61.625     1077.383
       4.987        0.000       61.625     1077.383
       4.988        0.000       61.625     1077.383
       4.988        0.000       61.625     1077.383
       4.988        0.000       61.625     1077.383
       4.989        0.000       61.625     1077.383
